Year,Age,Female_Exp,Male_Exp,q_female,q_male,Female_death,Male_death,L_female_exp,L_male_exp
1994,15,48294.83,50658.17,0.000124,0.000197,5.98855892,9.97965949,10.7850798,10.8328558
1994,16,48093.83,50702,0.000125,0.000394,6.01172875,19.976588,10.78090917,10.83372064
1994,17,49373.33,52213.33,0.000182,0.000192,8.98594606,10.02495936,10.80716568,10.86309311
1994,18,51595.5,54194.67,0.000252,0.000701,13.002066,37.99046367,10.85118974,10.90033784
1994,19,54768.33,57294.5,0.000292,0.000628,15.99235236,35.980946,10.91086739,10.95595991
1994,20,56303.5,58714,0.000178,0.000477,10.022023,28.006578,10.93851198,10.98043348
1994,21,56874.17,59133,0.000246,0.000507,13.99104582,29.980431,10.94859656,10.98754442
1994,22,57976.33,60238.33,0.00031,0.000714,17.9726623,43.01016762,10.9677901,11.00606414
1994,23,57774,59698.83,0.00019,0.000871,10.97706,51.99768093,10.96429413,10.9970677
1994,24,56757.17,58820,0.0003,0.000748,17.027151,43.99736,10.94653727,10.98223721
1994,25,58161.17,60573.33,0.000361,0.000594,20.99618237,35.98055802,10.97097323,11.01160998
1994,26,61657.83,64599,0.000324,0.000882,19.97713692,56.976318,11.02935551,11.07595421
1994,27,63818.83,67620.67,0.000251,0.000887,16.01852633,59.97953429,11.06380357,11.12166899
1994,28,64528.33,68446.5,0.000434,0.000833,28.00529522,57.0159345,11.07485963,11.1338077
1994,29,64961.83,68747,0.000508,0.000815,33.00060964,56.028805,11.08155515,11.13818838
1994,30,62824.17,66563.17,0.000398,0.000931,25.00401966,61.97031127,11.04809515,11.1059067
1994,31,59187.67,62857.83,0.000507,0.00097,30.00814869,60.9720951,10.98846852,11.04863079
1994,32,57368.67,60536.17,0.000244,0.000925,13.99795548,55.99595725,10.95725361,11.01099632
1994,33,56428,59180.67,0.000603,0.00098,34.026084,57.9970566,10.94072077,10.98835025
1994,34,56371.33,59212,0.000408,0.001115,22.99950264,66.02138,10.93971598,10.9888795
1994,35,56693.83,59789.67,0.00067,0.00107,37.9848661,63.9749469,10.94542067,10.99858818
1994,36,57447,59950.33,0.000696,0.001234,39.983112,73.97870722,10.95861806,11.00127167
1994,37,58033.17,60619.83,0.000879,0.001501,51.01115643,90.99036483,10.96877002,11.01237735
1994,38,57870.33,60530.33,0.000985,0.001883,57.00227505,113.9786114,10.9659601,11.01089984
1994,39,57220,59365.17,0.000839,0.001651,48.00758,98.01189567,10.95465877,10.99146297
1994,40,57456.33,59777,0.000696,0.002007,39.98960568,119.972439,10.95878046,10.99837625
1994,41,58193,60424.33,0.001323,0.001854,76.989339,112.0267078,10.97152035,11.00914712
1994,42,57988.5,59980.67,0.001086,0.002067,62.975511,123.9800449,10.96799999,11.00177762
1994,43,59017.83,61181.17,0.001135,0.002092,66.98523705,127.9910076,10.98559488,11.02159474
1994,44,61655.83,63690.83,0.001379,0.002151,85.02338957,136.9989753,11.02932307,11.06179588
1994,45,64274.17,65819.33,0.001851,0.002507,118.9714887,165.0090603,11.07091312,11.09466884
1994,46,65676.17,67410,0.00166,0.002552,109.0224422,172.03032,11.09249143,11.11854865
1994,47,66348.5,68474.33,0.001959,0.002892,129.9767115,198.0277624,11.10267643,11.13421421
1994,48,66365.5,68927.5,0.002396,0.00296,159.011738,204.0254,11.10293262,11.14081051
1994,49,65396.33,68438.17,0.002034,0.003565,133.0161352,243.9820761,11.08822142,11.13368599
1994,50,62960,65802,0.002907,0.003693,183.02472,243.006786,11.05025488,11.09440551
1994,51,58386.33,60985.5,0.002826,0.004231,164.9997686,258.0296505,10.97483707,11.01839141
1994,52,52733.17,54895.5,0.002636,0.004736,139.0046361,259.985088,10.87299995,10.91318666
1994,53,48528.33,50129.5,0.002947,0.004867,143.0129885,243.9802765,10.78990303,10.82236494
1994,54,47657.67,48964,0.003861,0.005576,184.0062639,273.023264,10.77179886,10.79884061
1994,55,47188.17,47793.83,0.004344,0.006277,204.9854105,300.0018709,10.76189851,10.77465183
1994,56,45304.5,45493,0.004216,0.007188,191.003772,327.003684,10.72116164,10.72531375
1994,57,43870.67,43589.5,0.004354,0.007869,191.0128972,343.0057755,10.68900127,10.68257158
1994,58,42456,41959.5,0.004687,0.008651,198.991272,362.9916345,10.65622353,10.64446015
1994,59,41246,40338.17,0.00497,0.008801,204.99262,355.0162342,10.62730942,10.60505345
1994,60,40724,39120.83,0.006114,0.010685,248.986536,418.0060686,10.61457288,10.57441034
1994,61,41272.33,39232.17,0.005791,0.011164,239.008063,437.9879459,10.62794758,10.57725235
1994,62,42232.83,39609.17,0.007411,0.012447,312.9875031,493.015339,10.65095316,10.58681594
1994,63,42816,39484.67,0.007684,0.014841,328.998144,585.9919875,10.66466714,10.58366777
1994,64,42712,38929.5,0.00892,0.015849,380.99104,616.9936455,10.66223519,10.5695076
1994,65,42753,38662.17,0.009356,0.018157,399.997068,701.9890207,10.66319465,10.56261688
1994,66,42920.67,38425.67,0.009296,0.018894,398.9905483,726.014609,10.66710881,10.55648101
1994,67,42684.67,37970.83,0.01087,0.02041,463.9823629,774.9846403,10.66159512,10.54457351
1994,68,43583.67,38308.33,0.012252,0.023676,533.9871248,906.9880211,10.68243782,10.55342265
1994,69,44199.83,38254.5,0.013303,0.025827,587.9903385,987.9989715,10.69647622,10.55201648
1994,70,44308.17,38043.17,0.014602,0.029309,646.9878983,1115.00727,10.69892436,10.54647685
1994,71,44441.33,37424.83,0.016674,0.030835,741.0147364,1153.994633,10.70192517,10.53008967
1994,72,45656.5,37610,0.019055,0.035868,869.9846075,1348.99548,10.72890126,10.53502525
1994,73,47685,38671,0.020384,0.038737,972.01104,1497.998527,10.77237216,10.56284524
1994,74,43670.83,34827.83,0.024341,0.045165,1062.991673,1572.998942,10.68443565,10.45817206
1994,75,38486.67,29809.17,0.025126,0.048844,967.0160704,1455.9991,10.55806723,10.30257134
1994,76,37773.5,28349.67,0.029094,0.054851,1098.982209,1555.007749,10.53936308,10.25237067
1994,77,36644.67,26910.33,0.032174,0.061946,1179.005613,1666.987302,10.50902327,10.20026551
1994,78,35061.17,24801.17,0.037534,0.06915,1315.985955,1715.000906,10.46484953,10.11864611
1994,79,34073.67,23102,0.044727,0.072721,1524.013038,1680.000542,10.43628022,10.04767447
1994,80,32827.83,21712.67,0.050993,0.085572,1673.989535,1857.996597,10.39903191,9.98565124
1994,81,31104.17,19768.83,0.056552,0.093025,1759.003022,1838.995411,10.34509717,9.891861734
1994,82,28869.17,17610.33,0.063182,0.100736,1824.011899,1773.994203,10.27052952,9.776240941
1994,83,26376.17,15657.5,0.073892,0.111959,1948.987954,1752.998043,10.18021623,9.658705314
1994,84,24292.33,13741.67,0.087065,0.125967,2115.011712,1730.996945,10.09791594,9.528188101
1994,85,21916.5,11500,0.090662,0.138348,1986.993723,1591.002,9.994995057,9.350102314
1994,86,19073.83,9428.83,0.109731,0.15495,2092.99044,1460.997209,9.856072517,9.151527296
1994,87,16389.83,7712.5,0.123857,0.163241,2029.995174,1258.996213,9.7044163,8.950597668
1994,88,13836.5,6069.5,0.135367,0.185023,1873.005496,1122.997099,9.535065307,8.711031508
1994,89,11495,4728.17,0.157286,0.205788,1808.00257,973.000648,9.349667437,8.461293514
1994,90,9298.17,3650.33,0.172077,0.207926,1600.001199,758.9985156,9.137572886,8.202572853
1994,91,7427.83,2764.5,0.193865,0.260083,1439.996263,718.9994535,8.912989036,7.924615066
1994,92,5733.5,2007.67,0.210866,0.278931,1209.000211,560.0014008,8.654081444,7.604730125
1994,93,4309.33,1412.83,0.233447,0.304353,1006.000161,429.999049,8.368537719,7.253350064
1994,94,3094.5,957.17,0.253999,0.320738,785.9999055,307.0007915,8.037381621,6.863981014
1994,95,2128.5,646.17,0.296453,0.362136,631.0002105,234.0014191,7.663172785,6.471062627
1994,96,1497.17,424.83,0.326617,0.407219,489.0011739,172.9988478,7.311331938,6.051689089
1994,97,997.67,269.33,0.329769,0.50495,329.0006382,135.9981835,6.90542256,5.595937394
1994,98,659.17,161.67,0.374716,0.482474,247.0015457,78.00157158,6.490981468,5.085557221
1994,99,414.5,95,0.402895,0.473684,166.9999775,44.99998,6.027072975,4.553876892
1994,100,244.5,54.67,0.449898,0.493902,110.000061,27.00162234,5.499215309,4.001315113
1994,101,139,35.33,0.496403,0.396226,69.000017,13.99866458,4.934473933,3.564732461
1994,102,80.83,17,0.457732,0.647059,36.99847756,11.000003,4.392348184,2.833213344
1994,103,47.17,9.33,0.699647,0.535714,33.00234899,4.99821162,3.853758097,2.233235015
1994,104,18.67,3,0.589286,1,11.00196962,3,2.926917958,1.098612289
1994,105,14.33,1,0.348837,0,4.99883421,0,2.662355242,0
1994,106,11.83,1.33,0.591549,1.5,6.99802467,1.995,2.470638678,0.285178942
1994,107,3.83,0.67,0.26087,1.5,0.9991321,1.005,1.342864803,-0.400477567
1994,108,2.5,0.33,0,3,0,0.99,0.916290732,-1.108662625
1994,109,1.17,0,0.857143,,1.00285731,,0.157003749,0
1994,,0.67,0,1.5,,1.005,,-0.400477567,0
1995,0,52454.83,55128.17,0.003412,0.004535,178.97588,250.006251,10.8677077,10.91741612
1995,1,56231,58709.67,0.00016,0.000358,8.99696,21.01806186,10.93722349,10.98035973
1995,2,58779.5,61753.83,0.00017,0.000211,9.992515,13.03005813,10.98154843,11.03091128
1995,3,60554.5,64141.83,0.000083,0.000094,5.0260235,6.02933202,11.01129907,11.068852
1995,4,61410.33,64909,0.000179,0.000154,10.99244907,9.995986,11.02533334,11.08074157
1995,5,60032.83,63289,0.000133,0.000142,7.98436639,8.987038,11.00264686,11.05546682
1995,6,57435,60796.5,0.000052,0.000082,2.98662,4.985313,10.95840915,11.0152875
1995,7,55171.5,58020.67,0.000054,0.00019,2.979261,11.0239273,10.9182018,10.96855461
1995,8,53099.83,55649,0.000056,0.000126,2.97359048,7.011774,10.87992901,10.92681939
1995,9,51561,54529.33,0.000155,0.000073,7.991955,3.98064109,10.85052085,10.906494
1995,10,49677.33,52687.5,0.000081,0.000076,4.02386373,4.00425,10.81330397,10.87213352
1995,11,48145,51038.5,0.000062,0.000118,2.98499,6.022543,10.78197257,10.84033553
1995,12,47865,50680,0.000084,0.000158,4.02066,8.00744,10.77613983,10.83328663
1995,13,48377.17,50903.33,0.000124,0.000216,5.99876908,10.99511928,10.78678329,10.83768362
1995,14,49311.5,51732.33,0.000142,0.000174,7.002233,9.00142542,10.8059126,10.8538382
1995,15,49647.5,52143.67,0.000181,0.000192,8.9861975,10.01158464,10.81270332,10.86175807
1995,16,48535.83,50933.5,0.000185,0.000295,8.97912855,15.0253825,10.79005757,10.83827614
1995,17,48368.83,50988.83,0.000145,0.00053,7.01348035,27.0240799,10.78661088,10.83936187
1995,18,49726.33,52511.33,0.000322,0.000628,16.01187826,32.97711524,10.81428985,10.86878424
1995,19,52105,54528,0.000307,0.000587,15.996235,32.007936,10.86101619,10.90646961
1995,20,55218.83,57563.33,0.000326,0.000816,18.00133858,46.97167728,10.9190593,10.96064101
1995,21,56702.5,58978.17,0.000282,0.000678,15.990105,39.98719926,10.94557358,10.98492265
1995,22,57344.67,59459.83,0.000314,0.000488,18.00622638,29.01639704,10.95683518,10.99305624
1995,23,58398.5,60642.33,0.000223,0.000627,13.0228655,38.02274091,10.97504548,11.01274844
1995,24,58204,60128.5,0.000292,0.000732,16.995568,44.014062,10.97170936,11.00423922
1995,25,57215,59249.33,0.00028,0.000641,16.0202,37.97882053,10.95457138,10.98950975
1995,26,58605.17,60987,0.000341,0.000508,19.98436297,30.981396,10.9785782,11.01841601
1995,27,62048.17,65001.83,0.000322,0.000631,19.97951074,41.01615473,11.0356663,11.0821707
1995,28,64169.67,67901.83,0.000343,0.000736,22.01019681,49.97574688,11.06928595,11.12581827
1995,29,64876.83,68731.83,0.000355,0.000815,23.03127465,56.01644145,11.08024583,11.13796769
1995,30,65304.67,69009,0.000413,0.001087,26.97082871,75.012783,11.08681883,11.14199221
1995,31,63108.67,66795.33,0.000412,0.000973,26.00077204,64.99185609,11.05261344,11.10938845
1995,32,59495.83,63105.83,0.000487,0.000808,28.97446921,50.98951064,10.99366151,11.05256844
1995,33,57633.83,60757.17,0.000659,0.000823,37.98069397,50.00315091,10.961865,11.01464038
1995,34,56687.83,59359.67,0.000388,0.001095,21.99487804,64.99883865,10.94531483,10.99137032
1995,35,56628.83,59405.5,0.000477,0.001044,27.01195191,62.019342,10.9442735,10.99214209
1995,36,56883.33,59970.83,0.000545,0.001,31.00141485,59.97083,10.94875761,11.00161356
1995,37,57623.5,60027.67,0.000642,0.001349,36.994287,80.97732683,10.96168575,11.0025609
1995,38,58197.83,60705,0.000687,0.001285,39.98190921,78.005925,10.97160335,11.01378135
1995,39,58026.33,60554.33,0.000776,0.001453,45.02843208,87.98544149,10.96865215,11.01129626
1995,40,57349.5,59400.83,0.000837,0.001667,48.0015315,99.02118361,10.9569194,10.99206348
1995,41,57561.17,59784.33,0.001181,0.001823,67.97974177,108.9868336,10.96060349,10.99849887
1995,42,58256.83,60423.67,0.001116,0.002168,65.01462228,130.9985166,10.97261662,11.0091362
1995,43,58048,59892.5,0.001068,0.002321,61.995264,139.0104925,10.96902553,11.00030657
1995,44,59069.83,61134.83,0.001354,0.001979,79.98054982,120.9858286,10.98647558,11.02083703
1995,45,61676.17,63605.5,0.00133,0.0025,82.0293061,159.01375,11.02965291,11.06045522
1995,46,64248.67,65684,0.001588,0.002345,102.026888,154.02898,11.0705163,11.09261064
1995,47,65656.33,67269.17,0.00195,0.002824,128.0298435,189.9681361,11.0921893,11.11645731
1995,48,66282.67,68284.83,0.002037,0.003339,135.0177988,228.0030474,11.10168375,11.13144291
1995,49,66306.33,68711.17,0.002157,0.003682,143.0227538,252.9945279,11.10204065,11.13766706
1995,50,65311.5,68169.33,0.002358,0.003785,154.004517,258.0209141,11.08692341,11.12975004
1995,51,62859,65572,0.002879,0.00427,180.971061,279.99244,11.0486494,11.09090406
1995,52,58298,60721.83,0.003396,0.00471,197.980008,285.9998193,10.97332307,11.01405855
1995,53,52658.17,54637.33,0.003114,0.005143,163.9775414,280.9997882,10.87157668,10.90847263
1995,54,48459.17,49935.33,0.003033,0.005227,146.9766626,261.0119699,10.78847687,10.81848405
1995,55,47602.83,48703.33,0.003697,0.006057,175.9876625,294.9960698,10.77064749,10.79350269
1995,56,47122.83,47515.17,0.004329,0.006819,203.9947311,324.0059442,10.76051288,10.76880431
1995,57,45217.5,45211.67,0.004136,0.006923,187.01958,313.0003914,10.71923946,10.71911052
1995,58,43792.5,43283.33,0.004065,0.008179,178.0165125,354.0143561,10.68721785,10.67552285
1995,59,42366.17,41639.83,0.005382,0.009174,228.0147269,382.0038004,10.65410545,10.63681244
1995,60,41173.67,39999.67,0.00561,0.010075,230.9842887,402.9966753,10.62555425,10.59662648
1995,61,40640,38749.33,0.006521,0.012284,265.01344,475.9967697,10.61250808,10.56486874
1995,62,41123.83,38823,0.007125,0.012982,293.0072888,504.000186,10.62434304,10.56676813
1995,63,42057.67,39125.5,0.007894,0.013802,332.003247,540.010151,10.64679705,10.57452971
1995,64,42587.17,38983.5,0.009134,0.015263,388.9912108,595.0051605,10.65930831,10.57089376
1995,65,42411.17,38350.83,0.009644,0.016088,409.0133235,616.988153,10.65516705,10.55453145
1995,66,42452.5,38027.33,0.010082,0.020669,428.006105,785.9868838,10.65614108,10.54606039
1995,67,42573.17,37704.5,0.011463,0.02074,488.0162477,781.99133,10.65897952,10.53753473
1995,68,42310.67,37181,0.011676,0.024125,494.0193829,896.991625,10.65279458,10.52355316
1995,69,43133.67,37406.33,0.014003,0.025798,604.000781,965.0085013,10.67205918,10.52959522
1995,70,43627.17,37249.67,0.014899,0.028108,650.0012058,1047.013724,10.6834354,10.52539837
1995,71,43686.67,36951.5,0.015794,0.031311,689.987266,1156.988417,10.6847983,10.51736152
1995,72,43697,36266.67,0.01856,0.032482,811.01632,1178.013975,10.68503473,10.49865442
1995,73,44832.67,36249,0.019562,0.039918,877.0166905,1446.987582,10.71069239,10.49816707
1995,74,46680.67,37100.67,0.0238,0.046414,1110.999946,1721.990497,10.75108544,10.52139031
1995,75,42650.5,33231,0.026893,0.049893,1146.999897,1657.994283,10.66079428,10.41123845
1995,76,37446.83,28330.33,0.029909,0.052311,1119.997239,1481.987893,10.53067734,10.25168824
1995,77,36625.17,26741.17,0.034293,0.062787,1255.986955,1678.997841,10.50849099,10.1939596
1995,78,35386.33,25235,0.039733,0.067605,1406.00505,1706.012175,10.47408087,10.1359872
1995,79,33638.33,23098.17,0.044116,0.077842,1483.988566,1798.007749,10.42342147,10.04750867
1995,80,32499.67,21328.33,0.051139,0.082191,1662.000624,1752.996771,10.38898521,9.967791515
1995,81,31134.33,19914.83,0.055469,0.091439,1726.990151,1820.99214,10.34606635,9.899219959
1995,82,29283.67,17927.17,0.06618,0.1071,1937.993281,1919.999907,10.2847853,9.794072718
1995,83,26938.33,15805.5,0.074949,0.114707,2019.000895,1813.001489,10.20130546,9.66811326
1995,84,24342.17,13861.33,0.083764,0.132238,2038.997528,1832.994557,10.09996552,9.536858228
1995,85,22206,11969.5,0.09592,0.143699,2129.99952,1720.005181,10.0081178,9.390117027
1995,86,19829.17,9896.67,0.105804,0.168036,2098.005503,1662.99684,9.894909365,9.199953616
1995,87,17023.5,8029.17,0.118836,0.171251,2023.004646,1375.003392,9.742350021,8.990836439
1995,88,14413.17,6451.67,0.137513,0.192198,1981.998246,1239.998071,9.575897651,8.772094291
1995,89,11982.33,4983.5,0.152641,0.208287,1828.994834,1037.998265,9.391188344,8.513887734
1995,90,9765,3817.33,0.176651,0.232623,1724.997015,887.9987566,9.186559843,8.247306504
1995,91,7751.67,2883.17,0.193894,0.253194,1503.002303,730.001345,8.955663583,7.966645662
1995,92,6037.83,2105.67,0.227565,0.287795,1373.998784,606.0012977,8.705799955,7.652388985
1995,93,4554.83,1498.83,0.239745,0.316246,1091.997718,473.9989922,8.423943487,7.312440083
1995,94,3367.67,1026.33,0.266653,0.340045,897.9993085,348.9983849,8.12197639,6.933744611
1995,95,2338.67,678,0.300171,0.39528,702.0009126,267.99984,7.757337671,6.519147288
1995,96,1567,435.17,0.296745,0.365377,464.999415,159.0011091,7.356918242,6.075736759
1995,97,1080.17,277,0.348094,0.447653,376.000696,123.999881,6.984873715,5.624017506
1995,98,703.17,167,0.364067,0.437126,256.0009924,73.000042,6.555598683,5.117993812
1995,99,452.33,106,0.413412,0.433962,186.99865,45.999972,6.114412002,4.663439094
1995,100,271.33,60.17,0.445946,0.565097,120.9985282,34.00188649,5.603335792,4.097173889
1995,101,154,32.83,0.5,0.517766,77,16.99825778,5.036952602,3.491342732
1995,102,90.17,21,0.332717,0.52381,30.00109189,11.00001,4.501696778,3.044522438
1995,103,49.17,8.83,0.569492,0.566038,28.00192164,4.99811554,3.895283681,2.178155015
1995,104,25.5,4.17,0.470588,0.72,11.999994,3.0024,3.238678452,1.427916036
1995,105,10.67,1.67,0.5625,0.6,6.001875,1.002,2.367436065,0.512823626
1995,106,10,0,0.4,,4,,2.302585093,0
1995,107,7.5,0.5,0.8,0,6,0,2.014903021,-0.693147181
1995,108,1.5,0.17,1.333333,6,1.9999995,1.02,0.405465108,-1.771956842
1995,109,0.83,0,3.6,,2.988,,-0.186329578,0
1995,,0,0,,,,,0,0
1996,0,48285.83,50787.83,0.003583,0.004017,173.0081289,204.0147131,10.78489342,10.83541204
1996,1,52591.83,55247.83,0.000285,0.000416,14.98867155,22.98309728,10.87031606,10.91958434
1996,2,56230.17,58692.67,0.000124,0.000136,6.97254108,7.98220312,10.93720873,10.98007013
1996,3,58747.17,61737.83,0.000119,0.000162,6.99091323,10.00152846,10.98099826,11.03065215
1996,4,60522.33,64110,0.000083,0.00025,5.02335339,16.0275,11.01076767,11.06835564
1996,5,61419.17,64941.67,0.000163,0.000139,10.01132471,9.02689213,11.02547728,11.08124476
1996,6,60081,63331.17,0.000083,0.000189,4.986723,11.96959113,11.00344893,11.0561329
1996,7,57478.67,60858.5,0.00007,0.000082,4.0235069,4.990397,10.9591692,11.01630678
1996,8,55241.5,58079.17,0.000072,0.000034,3.977388,1.97469178,10.91946976,10.96956236
1996,9,53154.17,55710.67,0.000113,0.000108,6.00642121,6.01675236,10.88095184,10.92792697
1996,10,51619.5,54632.33,0.000136,0.000128,7.020252,6.99293824,10.85165479,10.90838111
1996,11,49753.83,52776.17,0.00008,0.000114,3.9803064,6.01648338,10.81484273,10.87381504
1996,12,48216.83,51116.5,0.000083,0.000039,4.00199689,1.9935435,10.78346341,10.84186262
1996,13,47915.67,50749.33,0.000167,0.000138,8.00191689,7.00340754,10.77719787,10.8346537
1996,14,48436.33,50973.17,0.000062,0.000216,3.00305246,11.01020472,10.78800543,10.8390547
1996,15,49391.33,51803.17,0.000223,0.000212,11.01426659,10.98227204,10.80753018,10.85520662
1996,16,49730.5,52223,0.000141,0.00046,7.0120005,24.02258,10.81437371,10.86327829
1996,17,48646.17,51020.33,0.000247,0.000314,12.01560399,16.02038362,10.79232836,10.83997946
1996,18,48541.33,51109.67,0.000124,0.000391,6.01912492,19.98388097,10.79017088,10.841729
1996,19,50017.33,52626,0.00022,0.000418,11.0038126,21.997668,10.82012482,10.87096557
1996,20,52369.83,54628,0.000248,0.000659,12.98771784,35.999852,10.86608594,10.90830185
1996,21,55449.67,57657.5,0.000252,0.00052,13.97331684,29.9819,10.92323104,10.96227561
1996,22,56971.33,59079,0.000228,0.000592,12.98946324,34.974768,10.95030344,10.98663081
1996,23,57549.67,59694.67,0.000382,0.000653,21.98397394,38.98061951,10.96040368,10.99699802
1996,24,58602.17,60908.33,0.000239,0.000509,14.00591863,31.00233997,10.97852701,11.01712523
1996,25,58404.67,60352.5,0.00024,0.000679,14.0171208,40.9793475,10.97515113,11.00795765
1996,26,57396,59443.33,0.000314,0.000707,18.022344,42.02643431,10.95772989,10.9927787
1996,27,58769.83,61186.67,0.00034,0.000719,19.9817422,43.99321573,10.98138391,11.02168463
1996,28,62118.5,65124.33,0.000274,0.00086,17.020469,56.0069238,11.03679913,11.08405349
1996,29,64233.67,67933.17,0.000389,0.000751,24.98689763,51.01781067,11.07028281,11.12627971
1996,30,64862.67,68760.67,0.000262,0.00064,16.99401954,44.0068288,11.08002755,11.1383872
1996,31,65339.83,68992.17,0.000429,0.000826,28.03078707,56.98753242,11.08735708,11.1417483
1996,32,63115.83,66785,0.000507,0.000913,31.99972581,60.974705,11.05272689,11.10923378
1996,33,59532.33,63102.17,0.000487,0.000983,28.99224471,62.02943311,10.99427481,11.05251044
1996,34,57633,60719.5,0.000625,0.001005,36.020625,61.0230975,10.9618506,11.01402018
1996,35,56670.33,59284.83,0.000635,0.000961,35.98565955,56.97272163,10.94500607,10.99010873
1996,36,56597.83,59286.33,0.000548,0.001063,31.01561084,63.02136879,10.94372592,10.99013404
1996,37,56874,59820.83,0.000457,0.00122,25.991418,72.9814126,10.94859357,10.99910921
1996,38,57610.83,59895.33,0.000677,0.001553,39.00253191,93.01744749,10.96146585,11.00035382
1996,39,58172.33,60556.67,0.000774,0.001255,45.02538342,75.99862085,10.97116509,11.0113349
1996,40,57999.67,60407.5,0.000741,0.001473,42.97775547,88.9802475,10.9681926,11.00886855
1996,41,57343.33,59271.5,0.000698,0.001417,40.02564434,83.9877155,10.95681181,10.98988386
1996,42,57519,59628.33,0.000956,0.001945,54.988164,115.9771019,10.95987061,10.99588608
1996,43,58221.5,60251.33,0.001134,0.002058,66.023181,123.9972371,10.97200998,11.00627993
1996,44,57993.17,59724.67,0.001397,0.002059,81.01645849,122.9730955,10.96808052,10.99750045
1996,45,58998.5,60974.5,0.001661,0.002296,97.9965085,139.997452,10.9852673,11.01821102
1996,46,61583.17,63408,0.00164,0.00235,100.9963988,149.0088,11.0281439,11.05734532
1996,47,64163.83,65481,0.001948,0.002886,124.9911408,188.978166,11.06919494,11.0895153
1996,48,65542.33,67022.33,0.001739,0.002805,113.9781119,187.9976357,11.09045147,11.11278113
1996,49,66178.83,68036.83,0.002131,0.003278,141.0270867,223.0247287,11.1001159,11.12780446
1996,50,66159,68408.83,0.002524,0.004005,166.985316,273.9773642,11.09981622,11.13325719
1996,51,65160,67869.83,0.003008,0.003963,196.00128,268.9681363,11.08460106,11.12534689
1996,52,62705,65272.33,0.002998,0.004305,187.98959,280.9973807,11.04619647,11.08632349
1996,53,58137.67,60379.33,0.002769,0.005399,160.9832082,325.9880027,10.9705691,11.00840211
1996,54,52514.5,54314.67,0.003542,0.005376,186.006359,291.9956659,10.8688446,10.90254964
1996,55,48341.67,49637.83,0.003703,0.005762,179.009204,286.0131765,10.7860492,10.81250852
1996,56,47464.33,48387,0.004277,0.006221,203.0049394,301.015527,10.76773376,10.78698646
1996,57,46969.83,47190,0.004343,0.007353,203.9899717,346.98807,10.75726076,10.76193729
1996,58,45085.5,44882.5,0.004613,0.007375,207.9794115,331.0084375,10.71631597,10.71180324
1996,59,43645.5,42933.17,0.005522,0.008059,241.010451,345.998417,10.68385546,10.6674
1996,60,42223.83,41258.33,0.00566,0.009743,238.9868778,401.9799092,10.65074003,10.62760831
1996,61,41027.33,39598.33,0.005996,0.01091,245.9998707,432.0177803,10.62199371,10.58654223
1996,62,40434.67,38297.17,0.006776,0.012325,273.9853239,472.0126203,10.60744286,10.55313128
1996,63,40913.33,38339.67,0.007846,0.01398,321.0059872,535.9885866,10.61921121,10.55424041
1996,64,41790.67,38594,0.00816,0.01578,341.0118672,609.01332,10.64042839,10.5608521
1996,65,42278.17,38367.33,0.008941,0.017124,378.009118,657.0021589,10.65202616,10.5549616
1996,66,42064.33,37706.17,0.009628,0.018724,404.9953692,706.0103271,10.64695539,10.53757902
1996,67,42067,37277.5,0.011862,0.022024,498.998754,820.99966,10.64701886,10.52614521
1996,68,42171.5,36865,0.011358,0.023084,478.983897,850.99166,10.64949992,10.51501787
1996,69,41850.17,36313.17,0.013548,0.02528,566.9861032,917.9969376,10.64185114,10.49993576
1996,70,42582.83,36430.33,0.014489,0.027422,616.9826239,998.9925093,10.6592064,10.50315695
1996,71,42988.67,36164.83,0.016656,0.032297,716.0192875,1168.015515,10.66869187,10.49584238
1996,72,42965.67,35776.17,0.019225,0.032452,826.0150058,1161.008269,10.6681567,10.48503731
1996,73,42884.67,34996.67,0.02129,0.037632,913.0146243,1316.994685,10.6662697,10.46300819
1996,74,43856.67,34795.5,0.024762,0.042103,1085.978863,1464.994937,10.6886821,10.45724335
1996,75,45552.5,35428,0.026146,0.047787,1191.015665,1692.997836,10.72662079,10.47525775
1996,76,41467.67,31641.17,0.031663,0.053411,1312.990835,1689.986531,10.63266937,10.3622144
1996,77,36276.83,26744.83,0.031756,0.059712,1152.007014,1596.987289,10.49893452,10.19409646
1996,78,35339.83,25087.67,0.036588,0.063577,1293.0137,1594.998796,10.47276594,10.13013177
1996,79,33967.5,23518.83,0.043365,0.07241,1473.000638,1702.99848,10.43315946,10.06555666
1996,80,32057.33,21325.5,0.050316,0.082718,1612.996616,1764.002709,10.37528114,9.967658819
1996,81,30811.17,19536.67,0.056213,0.095257,1731.988299,1861.004574,10.33563257,9.880048491
1996,82,29302.33,18030.17,0.062691,0.101053,1836.99237,1822.002769,10.28542231,9.799801745
1996,83,27350,16081,0.071408,0.116286,1953.0088,1869.995166,10.21647181,9.68539373
1996,84,24934.5,13975.83,0.082777,0.129008,2064.003107,1802.993877,10.12400767,9.545084688
1996,85,22226.67,12045.33,0.094616,0.144952,2102.998609,1745.994674,10.0090482,9.396432312
1996,86,20074,10241.33,0.10805,0.159647,2168.9957,1634.997611,9.907180724,9.234186773
1996,87,17671.17,8356.5,0.125402,0.178663,2216.00006,1492.99736,9.779689777,9.030794958
1996,88,14938.33,6675.83,0.136561,0.188591,2039.993283,1259.001456,9.611685672,8.80624882
